Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
474	MONA	Oct 10, 2015	Yes	iPhone 6 16 GB	Very good service. Highly satisfied.The time that was allotted, the mobile was delivered before that particular date
475	Faizan	Oct 10, 2015	Yes	V good service and giving so much discount	Snapdeal is one of the best online shopping app,there are so many choice in every product it's giving a so much discount in every product and provide v good service, v nice👍👍
476	Nimit	Oct 10, 2015	Yes	great apple phone	as usual everybody knows about the quality of apple product. this is also very good.
477	Karthik	Oct 10, 2015	Yes	Iphone	Good phone and good experiance with snapdeal
478	amu	Oct 10, 2015	Yes	aman	best quality product.  best delivery. gud working
479	Guest	Oct 10, 2015	Yes	Finally i got my iphone	Its really good service by snapdeal and courier  But packing quality can be better after all its 40k device you should be pack very well.. Deliverey too fast and conditions of iphone is awesome..
480	Harsha	Oct 10, 2015	Yes	Apple I 6	Perfect in good condition initially the voice is low but now it is ok
481	swati	Oct 10, 2015	Yes	gud product	satisfied with the phone. got it at the best price
482	Adi	Oct 10, 2015	Yes	Apple iPhone 6	good job and good delivery time I am so happy
483	iPhone 6	Oct 10, 2015	Yes	Good	Everything is perfect just that a bit of software issues
484	chandru	Oct 10, 2015	Yes	Iphone 6 16 GB	awsome mobile i like so good qulity and super phone
485	Rishi Mahajan	Oct 10, 2015	Yes	Excellent	The product is very good as we know ... The delivery. Was before time .... Overall it was very good
486	santi	Oct 10, 2015	Yes	Very nice & lots of happiness	very nice delivery on time with out delay very good service provide snapdeal
487	Jyotika	Oct 10, 2015	Yes	Perfect phone	This is my first apple phone and I simply love it.....
488	ajay	Oct 10, 2015	Yes	apple ipnone 6	excellent phn and snapdeal service i got this phn at very low price as compare to market i m satisfied eith it
489	Lalita	Oct 10, 2015	Yes	Very good service	No complaint, product is ok, delivery within time
490	Manju	Oct 10, 2015	Yes	i phone	i am really happy i got a phone in only two days ..thanks for the snap deal ..
491	Karan	Oct 08, 2015	Yes	Got Amazing deal here on snapdeal...	Snapdeal delivered my phone in 2 days,, phone was in excellent condition in a well sealed box.. Got an amazing deal.. Thank you snapdeal.. Got my #dilkideal
492	Gai3	Oct 08, 2015	Yes	Iphone 6 gold	Absolutely delighted to receive this top selling phone for such a discounted price. Packaging was good & the phone carton was sturdy. Received it withing two days of ordering that too in a remote place such as mine. Phone works well & a marked improvement from my 5c which i last owned. On the whole..lovely shopping experience & amazing phone.
493	jay	Oct 08, 2015	Yes	make urself smarter	the best experience after ai used android windows but the best is i phone and best service by snapdeal
494	krish	Oct 08, 2015	Yes	Apple iPhone 6	Would definitely recommend this product owing to its compact size and quality
495	SACHIN	Oct 08, 2015	Yes	SACHIN BODHANI	IT IS AWESOME PHONE.VERY LIGHT WEIGHT AND VERY HANDY.LIKED IT VERY MUCH.  I AM ACTUALLY A DIE HARD FAN OF I PHONES.  USED 14,15S AND NOW COME 16.LIKED IT.APPRECIATE THE PRICE AT WHICH I GOT IT.  THANK YOU SNAPDEAL.
496	shaama	Oct 08, 2015	Yes	v k chelmel	Product is perfect and delivered on time too.
497	VR	Oct 08, 2015	Yes	Mr,Ramana	Good in time delivery. Nice packing and worth price
498	Bush	Oct 08, 2015	Yes	Great deal at snap deal	On time delivery with complete fresh product.
499	A B	Oct 08, 2015	Yes	Good	Product is to good and really very happy
500	Vicky	Oct 08, 2015	Yes	Amit	I thing that this purchase is changed my life style
501	ekta	Oct 08, 2015	Yes	iPhone 6 16gb gold	Its a perfect product to buy from snapdeal
502	nirbhay modi	Oct 08, 2015	Yes	Iphone 6 16 gb	Product was recvd  on time and best part was it was cheapest available compared to other online site . Ty snpdeal
503	Malli	Oct 08, 2015	Yes	NIce Product	On time delivery with no issues. package was little bit not strong
504	Ravindran	Oct 08, 2015	Yes	Iphone 6	Ordered on a Monday and got delivery on Thursday. I call it snapdeal
505	nicy it's nice name phone....n super...	Oct 08, 2015	Yes	My iPhone 6 super..	Super..extremely super...i can not expect the fast delivery n phone was nice looking n it's working good super futures
506	Rohit	Oct 08, 2015	Yes	Rohit	Good phone. Got on cheap rate. Value for money.
507	Pranjal	Oct 08, 2015	Yes	Awesome	The beat online experience...the best online shopping app...had my iphone 6 in nxt day in morning
508	Akhil P	Oct 08, 2015	Yes	Awesome value	Bought this phone during snap deal sale. Delivered on time, excellent value...
509	Gnani	Oct 08, 2015	Yes	Satisfied by snapdeal's service	I had to give this as gift to my friend. I needed the phone within 4 days. Snapdeal delivered me the product in 3 days.  What should I tell about the phone? Everyone knows it's iPhone :D
510	sid	Oct 08, 2015	Yes	Great service	I am very satisfied with the product range and quick delivery from snapdeal, would like to continue my shopping with this awesome website and recommend my friend for this, even the iphone 6 which I have purchased was not actually bought for myself, I have encouraged my friend to buy this phone at very good price from snapdeal and we have make it done in only 0 minutes from my snapdeal account
511	Kul	Oct 07, 2015	Yes	Iphone6	Delivery on time .I have purchase iPhone 6 that delivered on time and in gud packing.
512	Rahul	Oct 07, 2015	Yes	Wonderful snapdeal	Genuine product and quick service.Would recommend this to other customers looking to buy iPhone from snapdeal
513	Hiren Shah	Oct 07, 2015	Yes	Perfect item relieved	I am really happy with the product and its packaging and delivery schedule, will really use snapdeal many more times
514	Guest	Oct 07, 2015	Yes	I totally love the product	Nice packing and all delivered within 2 days and it was a pleasant experience
515	Jagd	Oct 07, 2015	Yes	iPhone 6	Phone came with a very good condition. Packing was also done neatly
516	Super service	Oct 07, 2015	Yes	Good phone	Good phone,fast and safe service,I was very tensed for the phone but when I got it was all in gud condition proper warranty,I got this in less price than the market.thanks
517	Nice	Oct 07, 2015	Yes	I Phone 6	Nice delivered faster in a good condition I am happy with the service but not the device
518	gulshan	Oct 07, 2015	Yes	gulshan	happy snap deal got more than 5 stars for each and every services
519	Lokesh	Oct 07, 2015	Yes	Got it in excellent condition...loved it	It was in best condition and the box was also in perfect condition as it should be....thanks snapdeal
520	Mini Jain	Oct 07, 2015	Yes	Good delivery	Product is genuine and delivered in very less time
521	somil	Oct 07, 2015	Yes	Nice Service	Product was genuine and delivery was fast enough.
522	Bhas	Oct 07, 2015	Yes	Great phone at a great price	Perfect mobile. I m very happy with its performance  and proud to own an iphone.
523	perfect	Oct 07, 2015	Yes	awesome	i am very happy to buy this product.its very worthful for this price.
524	DeathKnight	Oct 07, 2015	Yes	Akash Tripathi	Quick Delivery, Genuine Product. Happy to Shop with Snap Deal
525	Shesh	Oct 07, 2015	Yes	iPhone6 16GB	Very nice experience, great service from snapdeal
526	Bharat	Oct 07, 2015	Yes	Excellent service from Snapdeal.:)	Enjoying a lot with my new iPhone 6.I thank Snapdeal for the safe and fastest delivery.The packaging was awesome and I recommend all of online shoppers to purchase on Snapdeal because it is 200% genuine,safe,reduced pricesand trustworthy.Once again I thank Snapdeal.:)
527	Neha	Oct 07, 2015	Yes	One of the best phones	One of the best phones and best service provider by snepdeal
528	Neha	Oct 07, 2015	Yes	One of the best phones	Iphone is  one of the best phones and best service provider by snepdeal
529	kitty	Oct 07, 2015	Yes	Iphone 6	Product s good and on time we got delivery.so iam so happy with sevvice.
530	M.jadeja	Oct 07, 2015	Yes	I phone 6	Had great experiences shopping online . Phone reached me on time and it was seal packed .
531	siid	Oct 06, 2015	Yes	Iphone 6	amazing mobile super delivery nice snapdeal very good
532	Jomes	Oct 06, 2015	Yes	My new I phone 6 16 gb	That is my first apple phoneme purchase experience was good I got a shipment with proper packing
533	bhushanoke	Oct 06, 2015	Yes	Bhushan Oke	Excellent product delivered very quickly and at a good price
534	kemcool	Oct 06, 2015	Yes	Good Phone	working good. purchased just one week back. and  i think its a good genuine phone. i can give 4 star right now because packing shipping and condition of phone i found was good. will review later after using it for couple of months.
535	Amy	Oct 06, 2015	Yes	Review	I love snap deal and I believe on quality
536	Swarn	Oct 06, 2015	Yes	Excellent Phone	Delivered within two days, excellent phone and great service by Snapdeal
537	Dev	Oct 06, 2015	Yes	Devender Rawat	Awesome deal and smooth delivery made the purchasing a joyful experience.... Go for it Guys.
538	yunus	Oct 06, 2015	Yes	Best Deals	Amazing rate. Orginal products. But many times they miss placour currier and you don't get your currior. Poor service in billing out 5 products you purchase 2 of them you don't receive proper bill.
539	Sridhar	Oct 06, 2015	Yes	On time delivery...good quality product	Overall satisfied with my iPhone6 delivered
540	Iphone6	Oct 06, 2015	Yes	IPhone	This is my first Iphone device and I had a thrill in using this device. all are good.
541	Akash Mahajan	Oct 06, 2015	Yes	Got My Phone	I received the phone and I am happy with the service....They have delivered before the expected delivery date and in very good condition...I am happy and i will order more in future....
542	ABHYUT ENGG	Oct 06, 2015	Yes	I PHONE 6	DELIVERED AS PROMISED BY SNAP DEAL . GREAT
543	Harinder	Oct 06, 2015	Yes	Awesome product	It is the right time to buy iphone 6. The product delivered is 100% original and well packed.
544	Sanket	Oct 06, 2015	Yes	Awesome phone	100% genuine product and  was delivered before time. Hats off to the seller.
545	Shiju	Oct 06, 2015	Yes	Nice Product	Recieved genuine product, and delivery was spot on. Delivered before the estimated delivery time.
546	vicky	Oct 06, 2015	Yes	Very nice deal	Cheapest prime in the world only on snapdeal
547	nissh	Oct 06, 2015	Yes	iphone 6 . 16 gb	i got a very good deal for this fone  on snap deal . thnku
548	Monik	Oct 06, 2015	Yes	Awesome Phone	This is my third Apple device and I had a thrill in using the iPhone 6. Display Camera. Overall experience is pretty good.
549	Veer	Oct 06, 2015	Yes	Perfect	Perfect phone delivered in perfect time-in one day
550	Ashish	Oct 06, 2015	Yes	Five Star to Snapdeal	Loved the produc and the shopping experience at Snapdeal website but Snapdeal need to review the courier vendor.This delivery boy made me wait for an hour for the product on the road almost 500m away from my home. He requested me to come to road as he didn't knew the area. Pathetic reviews to the courier service: Javas.
551	Sanjay	Oct 05, 2015	Yes	Sanjay Banthiya	Excellent product with very good finish . Lots of apps and easy to use . Camera is not so good and battery is average .
552	MAYANK GUPTA	Oct 05, 2015	Yes	Received genuine product	Hi, You can purchase apple iphone online but most of the time seller gives only seller warranty but you need to get only manuafucturer warranty then only your mobile repair from apple store. You can check your apple iphone warranty in below link . It will clearly tell whether your phone purchased has warranty or not/.  https://selfsolve.apple.com/agreementWarrantyDynamic.do
553	iPhone	Oct 05, 2015	Yes	iPhone	iPhone is great and happy with snap deal
554	Vicky	Oct 05, 2015	Yes	Easy and effective	I purchased a apple iPhone 6 16 gb from snapdeal they are easily deliver and nothing lots of formalities required.... I just love it
555	Paggu	Oct 05, 2015	Yes	Ipn6	Genuine product as always  Icing on d cake received next day of d date on which order placed
556	Apple	Oct 05, 2015	Yes	Apple is good always	Good ...........................product...................
557	nishant11g	Oct 05, 2015	Yes	Good product in good Price	Great product with nice price and timely delivery..
558	GURPREET SINGH	Oct 05, 2015	Yes	Excellent phone	Great deal.  That's what makes it value for money.  Its' truly a world class product that just right in size, specs and looks.  The legendary tag seems all the more meaningful with a sweet deal!
559	SK	Oct 05, 2015	Yes	Good deal	Good Quality product and Snap deal delivered in 2 days time.
560	jk	Oct 05, 2015	Yes	great phone	great and nice phone i love this phone. i like it very much
561	ash	Oct 04, 2015	Yes	iphone 6	awsum service by snapdeal  genuine product
562	Cooladi	Oct 04, 2015	Yes	Iphone 6! At its best	Product was original.......delivered with proper packing...it was delivered well within time..
563	Rajanb	Oct 04, 2015	Yes	Rajan	Really Gd phone..... Will defenetly recommend this phone ....
564	Saahil	Oct 04, 2015	Yes	iPhone 6	The phone i revieved is perfectly fine and is working really well. I feel this is much better than the iPhone i bought from the apple store in terms of performance. No problems have been encountered. Moreover it is the latest manufactured product i.e manufacturing date is july'15. So its a trust worthy buying experience and i recommend you to buy this product and do not worry about the phone that you recieve
565	Sudhir	Oct 04, 2015	Yes	Apple iphone 6	Very good seller, fast service, product is very good
566	Majid	Oct 04, 2015	Yes	IPhone	Good work from snapdeal thank u so much for fullfill my dream
567	Aditya	Oct 04, 2015	Yes	awesome deal	this was a good deal but i was upset with the delivery from snapdeal other than that the phone is awesome
568	sunil	Oct 04, 2015	Yes	apple 6	its very good prouduct. and snap deal service is so good. its better experience.. i m loving It snapdeal.
569	deepak	Oct 04, 2015	Yes	regarding phone and service	the phone was amazing and service also ...and i got the best price on your site...
570	samarth	Oct 04, 2015	Yes	Perfect *********** stars beyond infinity	if snapdeal was a human i would have been kissed it.... awesome price ,, :*
571	Rohit Tharoor	Oct 02, 2015	Yes	Quick delivery. Best price. Loved it!	Got my iPhone in two days. Amazing genuine product at the best price and loving everyday using it. Great work snap deal.
572	Aayush	Oct 02, 2015	Yes	Iphone 6	Timely delivery. Genuine Product. Packaging could have been better though
573	Chunky	Oct 02, 2015	Yes	Excellent	Phone is quite good but battery backup is not perfect battery goes to drain fastly
574	Abhi	Oct 02, 2015	Yes	Best service	I would like to thank snapdeal for faster delivery.
575	ashwani	Oct 02, 2015	Yes	Nice delivery	Very nice delivery.. nd nice product..i am suggest buy any product from this site.
576	Nitin	Oct 02, 2015	Yes	iPhone 6	Great experience with snap deal with the lowest price and unmatched quality & delivery time
577	Iphone is the best quality phone	Oct 02, 2015	Yes	Very good product. And snapdeal service is very best service in india	Very good iphone by Apple Slim design and good looks The bestest phone ever by apple
578	Dev	Oct 02, 2015	Yes	Awesome	I happy i got my phone on tym or before tym
579	Pratyush	Oct 02, 2015	Yes	Iphone 6 16GB	Awesome  delivered  within 2 days and its damn good
580	Baibhav	Oct 02, 2015	Yes	Amazing phone and fast Snapdeal service	I bought this phone on 28th Sept'15 and got the same on 30th Sept'15. This is a genuine phone as I have verified it's serial number from Apple's website.  Apple iphone 6, well... it doesn't need my testimony. The product speaks for itself.  Simply Amazing!!  Suggestion to Snapdeal : Ecom express delivered this courier on time but they never update their delivery status. What is the point of having a "check delivery status" column when it is never been updated?  anyways... I am happy with the both the service and the product...
581	Bipin	Sep 30, 2015	Yes	Awesome	This is my second IOS phone i have been using it the product arived as per the date been mentioned and also had a  of good quality of packing so that phone doesn't get damage. Loved the service.
582	Harjot	Sep 30, 2015	Yes	Puchased Iphone 6	Totally satisfied with the purchase. I will recommend this to those who are planning to buy an Iphone 6. Snapdeal gives you the best price as compared to the market.
583	Vicky	Sep 30, 2015	Yes	Apple 6	This phone is awesome n delivered with in  3 days ..... Original n genuine product...  Thanx
584	Rajman	Sep 30, 2015	Yes	Truly made my 'Dil ki deal' !!	It was sceptical in the beginning to depend on snapdeal for buying an iphone. Heard a lot about post delivery issues with many other e-commerce portals  with respect to iphones like used phones, faulty products,etc. Still decided to go ahead with my buy with snapdeal owing to the brilliant pricing and hordes of positive reviews from other buyers for the same product.                         Product was delivered within 3 days and overall service is great. Very reliable and timely delivery. The product packaging was perfect and the phone is top class, works like a charm. Utilized the 'old product selling' option with snapdeal though the quote for the old phone was below my satisfaction levels and there is no point in expecting good rates. Its better to try olx or direct delling options outside, i feel.   Thank you snapdeal, for an outstanding buying experience ! Truly recommendable !!
585	Arpit	Sep 30, 2015	Yes	I phone 6	Phone is very good and packing was also gud that product was not damage in this case
586	mukesh	Sep 30, 2015	Yes	Awesome	Seriously service is too good quality is best and product is good price
587	Niri	Sep 30, 2015	Yes	Good	Best price feel good for apple i phone  gold 16 gb
588	Vikki	Sep 30, 2015	Yes	Best store to shop for	Superb experience it was never so easy to buy something!!!
589	maxi	Sep 30, 2015	Yes	super apple	superb duperb product..always rocks apple.. love to see mire products from you..
590	Sudhir	Sep 30, 2015	Yes	Iphone 6	Quick service. Good product. Iphone 6 better than other mobiles
591	Sapna	Sep 28, 2015	Yes	Thank you snapdeal	I received the product before the expected time. It was packed well. Although, the courier services kept updating statuses that they attempted delivery but failed which kind of freaked me out because Some one was always available at home to receive the product. Even then, with their multiple attempts, they delivered on time.  Checked the product for originality as well. I am very happy.
592	puneetj88	Sep 28, 2015	Yes	happy with the phone and the delivery	the phone is a gift to my mum on her birthday and i wanted the phone to be delivered before her birthday. i was assured by snapdeal the same would happen without a glitch and so it did.
593	Kailashben Bhupatsinh Dabhi	Sep 28, 2015	Yes	Nice service.	Nice Job on time and reliable. The product packaging and care taken is really nice.
594	Rajat	Sep 28, 2015	Yes	Perfect	Good product. Good price. Good delivery.  Good service
595	RahulGarg	Sep 28, 2015	Yes	Everything is Perfact.	Perfact delivery : I received this phone next day. Perfact Phone : I am loving the experience with this phone.  Go ahead and use Snapdeal.
596	prem	Sep 28, 2015	Yes	lowest price offered	was little apprehensive about the quality of the product, warranty checked out to be alright. it took a while to ship. overall good product and decent service
597	abhav	Sep 28, 2015	Yes	Every one have to purchase I phone 6	I suggest everyone that this is very good phone , and best in market. Every one have to use I phone at least one time.
598	sunny	Sep 28, 2015	Yes	as described	Product is genuine and peforms well as of now
599	lub u snapdeal forever	Sep 28, 2015	Yes	superb	excellent and m really satisfied with the product
600	Khagen Chapagain	Sep 28, 2015	Yes	I bought iPhone 6 for self	iPhone 6 is one of the best phone for me. Amazing battery backup with super smooth. I'm really very appreciate with the Phone. And services also super provided by Snapdeal. Thank You.
601	IPS	Sep 27, 2015	Yes	Perfect	The purchase I done from snap deal is very good infact perfect , thanks to God and snap deal for awesome product
602	Viram	Sep 27, 2015	Yes	Superb product at chipest rate	Superb product deliver in 3 days  and also at cheap rate
603	romeo	Sep 27, 2015	Yes	awesome	great delivery i love when my luxiary comes home!
604	sidhu	Sep 27, 2015	Yes	Iphone 6 16 gb	I am very happy with this new iphone 6...got it in 3 days from date of order.checked it with apple customer care and is geniune .
605	Iphone6	Sep 27, 2015	Yes	Iphone6	Found the product to be in satisfactory condition and delivered within promised time
606	Arun	Sep 27, 2015	Yes	Class is the word!!	Thank you snapdeal for delivering this product in 3 days flat... Upfront I was bit confused should I buy iphone frm Snapdeal or from a big global ecommerce giant but reading the client reviews there about clients being cheating and tempered products  made come here and thank you snapdeal for winning my trust... :)
607	Hitesh kumar jain	Sep 27, 2015	Yes	Apple iphone 6	Good ..................................................
608	Srinivas	Sep 27, 2015	Yes	Apple I Phone 16 GB.	Excellent Product and Recommend to buy from Snap Deal
609	sahil67000	Sep 27, 2015	Yes	Great mobile	Iphone 6 is great mobile with awesome features dashing style. Snapdeal gives us great opportunity in very reasonable price.
610	Sid	Sep 27, 2015	Yes	Perfect	The item is perfect and the time delivery was also very good
611	prashant	Sep 26, 2015	Yes	awesome product	product delivery on time and product is awesome
612	gaurav	Sep 26, 2015	Yes	review regarding	best product at this range and best service
613	Kailash	Sep 26, 2015	Yes	Veery good	I love u snap deal I have grateful experience at snap deal
614	Nivedan	Sep 26, 2015	Yes	Excellent product by Apple & excellent services by Snapdeal	Received product within time , happy with assurity given by Snapdeal on billing amount and originality of product.
615	Bhawana	Sep 26, 2015	Yes	Regarding apple i 6	Yes i m happy your site and courier service is also good
616	oneness.sirsa	Sep 26, 2015	Yes	Iphone 6	Its a great phone . Its was availble at lowest price . Thanks to snapdeal
617	Maan	Sep 26, 2015	Yes	Brilliant iPhone	Now with a bigger screen and a crisp display this is a good buy!
618	MM	Sep 26, 2015	Yes	Maulik	Just go for it !!! Nothing more to say about it..
619	Sahil memon	Sep 26, 2015	Yes	Happy wit ur product	Everything is awesome ..only i hav1 complete pls acknowledge the customer is u cancelling da prodouct from ur end..i face only the trouble apart from. This everything is awesome abt snapdeal
620	suryakant	Sep 26, 2015	Yes	Iphone 6 Gold	seems okay, will know better in coming time. Delivery is super fast from snapdeal
621	Billu	Sep 24, 2015	Yes	Phone review iphn 6	Wonderful product, fast delivery, efficient service, worth investing wid snapdeal
622	Rani	Sep 24, 2015	Yes	I phone 6	Excellent service Reached on time Good service provider. Snapdeal is an amazing platform to shop. :)
623	Pahuldeep	Sep 24, 2015	Yes	Genuine product	100% genuine and authentic phone . Timely delivered and great to use . Assured best deals available here 😊
624	pankaj	Sep 24, 2015	Yes	Awsome phone	I am happy to buy this phone in cheap price and this phone is awesome
625	Good	Sep 24, 2015	Yes	Delivery	Service are good of snapdeal And by time they delivered the product  I like to but product from snapdeal by next time
626	Goog	Sep 24, 2015	Yes	Good	Good delivery on time with perfect condition..
627	Syed	Sep 24, 2015	Yes	Reached in time	I love this shopping website and i love snapdeal
628	om	Sep 24, 2015	Yes	1 phone 6 gold 16 gb	i have purchased i phone 6 16 gb gold & i received empty partial after that i complained in snapdeal.....i m v thankfull to snapdeal team for return my fund.... on fast process.
629	R_veerAj	Sep 24, 2015	Yes	Good  product	Very good and i phone i like this  product and very good experience in this  product i say my all friends this  product is very good and ....
630	MUST BUY PHONE	Sep 24, 2015	Yes	A MUST HAVE PHONE FOR ALL.....WHO HAS THE BUDGET, HANDY, CUTE, EXCELLENT	VERY COMPETITIVE PRICE, ABSOLUTELY FANTASTIC PHONE...........SNAPDEAL HAS ONE OF THE BEST AND EASY WAY TO PURCHASE AND EXIT QUICKLY
631	Khilan	Sep 23, 2015	Yes	If its not an iPhone it's not an iPhone	That tagline holds completely because an iPhone is so simple to use and always a classy device to have in your pocket. The bending myth about the phone is totally vague and absurd. The iPhone has aircraft grade aluminium on its back. I am an outdoor Businessman and it is highly durable. If you buy a phone then go for an iPhone. Do not look at the price. It is always worth to buy an iPhone rather than a Samsung device which starts lagging in a year of use.
632	Nivasrao22	Sep 23, 2015	Yes	iPhone 6 16gb	Good sallar & fast delivery  nice one  Iam satisfied
633	Feroz	Sep 23, 2015	Yes	Good Price	A very good price comparing to other online stores.
634	anand	Sep 23, 2015	Yes	Mr Anand	The product is excellent.  Iphone 6 is worth and its performance is excellent
635	P	Sep 23, 2015	Yes	Good	Original product.verified from apple service center.
636	Raj	Sep 23, 2015	Yes	iPhone 6 gray	I personally thanks for the good service provided snap deal and jogavas accepting my request to deliver the product on specific day
637	Maharshi	Sep 23, 2015	Yes	The best iPhone	Got the best deal again in Snap Deal. Bought my last iPhone from Snap Deal too. Keep giving best deals. Regarding iPhone 6, any thing I say has already been said. So...
638	Dinesh	Sep 23, 2015	Yes	good	good full care packed good job i phone 6 is one of the flag ship phone.
639	Rk	Sep 23, 2015	Yes	Perfect	On time delivery with receipts ...  No complains
640	Abi	Sep 23, 2015	Yes	Awesome	Good product. Timely delivery.. Discounted price...
641	Samar	Sep 22, 2015	Yes	One of the best phone in present time	iPhone 6 has always been a heart throb for people. Surely i can see that why is it so. It has a remarkable design plus a lot user friendly.
642	HARI HAR SWAIN	Sep 22, 2015	Yes	product is very nice	i am use the phone and satisfied,SNAP DEAL IS VERY NICE I AM PURCHASE ALL ITEM THROUGH SNAP DEAL.
643	Rajesh	Sep 22, 2015	Yes	Impressive Product	really nice system for delivery & Discount that match my requirement   I am thankful to snapdeal .
644	somendra	Sep 22, 2015	Yes	awesome product	there is no comparison between iPhone and android devices. people keep saying that iPhone is better or android phones are better just want to say that both are awesome but both are using a different operating system i am not a fan boy of iphone but the operating system is different which don't a big ram to run any program its enough to run all application of iOS.   Things i like on iPhone:- 1) Heat less in compare of my android device ( Mi4 ) 2) You can run multiple task at same task without lag games or program. 3) Sleek Design and its weight is also very less. 4) Finger Print Scanner i know other devices have this features but non work like this.  There are many other features and con there but i am not here for that just want to write small review.   Thank You
645	Gaurang	Sep 22, 2015	Yes	Exellent Service	As per my view i am regular buyer of snapdeal and I never had a bad experience with the same. Recently I've purchased iPhone 6 from snapdeal and I got my phone on 3rd day supab service I must say and also an excellent product.
646	niX	Sep 22, 2015	Yes	Happy customer	reached well ahead in time in best condition.
647	Vishal	Sep 22, 2015	Yes	i Phonic Six	Nice phone it will be a very beautiful looking and light weighted phone
648	vansh	Sep 22, 2015	Yes	It's perfect	Timely Delivery, Great product and appropriate information. You get better prices online than market and also genuine product. go For it.
649	DON	Sep 22, 2015	Yes	Awesome	BEst Product..Great Deleivery..Fully recommended
650	Sachin gupta	Sep 22, 2015	Yes	Incredible.....	I'm very happy with my product nd hope the same service with snapdeal
651	Swap	Sep 21, 2015	Yes	Nice phone .. Slow motion feature is awesome	Fast response .. Too many features . Head phone sound is really vey good....  Well said if it is not a iphone than its not a iphone
652	Amit kumar	Sep 21, 2015	Yes	Iphone 6	Lowest online price,  good quality packing, Thanx snapdeal
653	SRK	Sep 21, 2015	Yes	iphone 6	Very good product from apple and well delivered before the expected date by snapdeal!
654	Rahul	Sep 21, 2015	Yes	Amazing product	It's the best phone available in market. I was lucky to get a super deal on Snapdeal which saved me at least 2k. Snapdeal is the only reliable website offering this phone for such cheap price.
655	Groovi	Sep 21, 2015	Yes	Awesome	First Apple device  Good delivery from snapdeal
656	sunny	Sep 21, 2015	Yes	Very good product	Excellent job by snapdeal a very good company in the world
657	Meetraj	Sep 21, 2015	Yes	Fast Delivery	nice product and fast delivery....  happy...
658	yogesh	Sep 21, 2015	Yes	great	very good service with great protect with delivery
659	Shd	Sep 21, 2015	Yes	Shahid anwar	The iPhone that I received was very well packed thanks to snapdeal. Phone is brand new with apple 1 year warranty confirm from apple site. And I am happy with it..
660	amarsinbox	Sep 21, 2015	Yes	Excellent phone, quick delivery..	Phone was delivered next day.. I had ordered the evening before.. all in all a good experience
661	Vikas	Sep 21, 2015	Yes	Excellent Product	Received on time delivery. Nicely wrapped . Orignal and Genuine product at lower than market price.
662	Kamal Soni	Sep 21, 2015	Yes	Iphone 6 awesome	100% original iphone. New one. Delivered in just 2 days. Awesome work by snapdeal. I love it.
663	Ayush	Sep 21, 2015	Yes	Dil ki Deal by SnapDeal	iphone 6 don't required any review. great deal at best price by snapdeal and delivery on time.
664	Apple	Sep 21, 2015	Yes	Brilliant Service and Awesome Phone	Ordered this wonderful phone, just after the launch of Iphone 6s, and it was dirt cheap, once you look at the phone, its features and its awesome screen response...best phone in this range and no match.
665	Ritz	Sep 21, 2015	Yes	Very nice phone	Seller shipped in 1 day.. good quality phone.
666	Jatin Talati	Sep 21, 2015	Yes	iPhone 6 quite good	Received parcel in good condition and very fast delivery. I received it in only 3 days. Cell phone is quite good to use.  I just  love it...
667	abhidec1	Sep 21, 2015	Yes	Bought I phone 6	service was good got the product on time :)
668	Krishnendu Pal	Sep 21, 2015	Yes	Original good product	This product is good and original however would advise anybody who purchases online to check the originality of the product from Apple customer service. Happy with SD but did not receive the 1000 rs discount coupon for Chromecast as mentioned on SD website during purchase of this I phone
669	Sam	Sep 21, 2015	Yes	I phone 6	Its good product n apple is always best....
670	Vamsee	Sep 21, 2015	Yes	This is exactly what I wanted...	No issues on the product, just that there was a confusion in the delivery. It prompted for an earlier date but got delivered the next day... baring that it is five stars.
671	brajesh	Sep 21, 2015	Yes	Good service	Very good service of snapdeal original  product on time delivery.
672	Sunny	Sep 21, 2015	Yes	I Phone 6 Purchase	I think I Phone 6 Deal is one of the best on Snapdeal. I have purchased 2 phones both working fine. I recommend buying I phone 6 from sanpdeal as its the best deal on earth at present.
673	Viny	Sep 21, 2015	Yes	Awesome Piece....Good service by Snapdeal	Was irritated with my iPhone 5C due to its low memory.... Finally  pressed the buy button after just watching the expensive device for 2 days :)  Now as it is home....I am loving it....when it comes to quality....No one can beat apple for sure
674	meetjain	Sep 21, 2015	Yes	best service	fast delevary best product ,best service,
675	Rashi	Sep 21, 2015	Yes	Best possible OS	I switched to iOS after a lot of apprehension being an android fan,but am so glad I did. Seamless performance, easy to use, no pile on apps like in android and looks spectacular. Seller delivered within 2 days before I could hv after thoughts of placing the order. Had ordered iPad Air 2 from flip kart which offered cash back but they didn't commit to it and refused it later. I prefer snap deal as they never commit what they can't give. Keep it up!
676	saif	Sep 21, 2015	Yes	I phone 6	Perfect  timing of delivery with the genuine  product
677	Harshitha	Sep 21, 2015	Yes	Iphone 6	An aswesome @ such a great n best price!! Loved it! The phone was delivered faster with the convinience of COD, and was exactly as described....All in all it was PERFECT - placing the order to delivery of it. THANK YOU SNAPDEAL!!! IT WAS REALLY MY " DIL KI DEAL!!"
678	Anuj	Sep 21, 2015	Yes	Trustworthy buyer	Buying from snapdeal is easy and tentionlwss. Trustworthy sellers
679	may	Sep 21, 2015	Yes	iphone is a iphone	great phone, i don't have to rate this phone or review. everyone knows its a iphone
